id,date,title,category
14993,2016-01-25,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
14994,2016-02-01,"Invocation: Reverend Craig Burns, Vienna Assembly of God",Procedural
14995,2016-02-01,Pledge of Allegiance to the Flag of the United States of America,Procedural
14996,2016-02-01,Roll Call,Procedural
14998,2016-02-01,Receipt of petitions and communications from the Public,Procedural
14999,2016-02-01,Reports/Presentations,Procedural
15000,2016-02-01,Report and Inquiries of Council Members,Procedural
15001,2016-02-01,Report of the Town Manager,Procedural
15002,2016-02-01,Report of the Mayor,Procedural
15003,2016-02-01,Proposals for Additional Items to the Agenda,Procedural
15004,2016-02-01,Closed Session,Procedural
15007,2016-02-01,Regular Business,Procedural
15021,2016-02-01,Meeting Adjournment,Procedural
15022,2016-02-01,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15049,2016-02-01,Second Closed Session,Procedural
15051,2016-02-22,Invocation: Pastor Garry Genser of Vienna Seventh-Day Adventist Church,Procedural
15052,2016-02-22,Pledge of Allegiance to the Flag of the United States of America,Procedural
15053,2016-02-22,Roll Call,Procedural
15055,2016-02-22,Receipt of petitions and communications from the Public,Procedural
15056,2016-02-22,Reports/Presentations,Procedural
15057,2016-02-22,Report and Inquiries of Council Members,Procedural
15058,2016-02-22,Report of the Town Manager,Procedural
15059,2016-02-22,Report of the Mayor,Procedural
15060,2016-02-22,Proposals for Additional Items to the Agenda,Procedural
15061,2016-02-22,Closed Session,Procedural
15062,2016-02-22,Public Hearings,Procedural
15064,2016-02-22,Regular Business,Procedural
15069,2016-02-22,Meeting Adjournment,Procedural
15070,2016-02-22,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15106,2016-02-22,Second Closed Session,Procedural
15076,2016-03-07,"Invocation: Dr. Beth Neubauer, Emmanuel Lutheran Church",Procedural
15077,2016-03-07,Pledge of Allegiance to the Flag of the United States of America,Procedural
15078,2016-03-07,Roll Call,Procedural
15080,2016-03-07,Receipt of petitions and communications from the Public,Procedural
15081,2016-03-07,Reports/Presentations,Procedural
15082,2016-03-07,Report and Inquiries of Council Members,Procedural
15083,2016-03-07,Report of the Town Manager,Procedural
15084,2016-03-07,Report of the Mayor,Procedural
15085,2016-03-07,Proposals for Additional Items to the Agenda,Procedural
15086,2016-03-07,Closed Session,Procedural
15087,2016-03-07,Public Hearings,Procedural
15089,2016-03-07,Regular Business,Procedural
15099,2016-03-07,Meeting Adjournment,Procedural
15100,2016-03-07,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15163,2016-04-04,"Invocation: Reverend Corky Eddins, Christ Church Vienna",Procedural
15164,2016-04-04,Pledge of Allegiance to the Flag of the United States of America,Procedural
15165,2016-04-04,Roll Call,Procedural
15167,2016-04-04,Receipt of petitions and communications from the Public,Procedural
15168,2016-04-04,Reports/Presentations,Procedural
15169,2016-04-04,Report and Inquiries of Council Members,Procedural
15170,2016-04-04,Report of the Town Manager,Procedural
15171,2016-04-04,Report of the Mayor,Procedural
15172,2016-04-04,Proposals for Additional Items to the Agenda,Procedural
15173,2016-04-04,Closed Session,Procedural
15174,2016-04-04,Public Hearings,Procedural
15176,2016-04-04,Regular Business,Procedural
15191,2016-04-04,Meeting Adjournment,Procedural
15192,2016-04-04,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15252,2016-04-18,Invocation: Councilwoman Edythe Frankel Kelleher,Procedural
15253,2016-04-18,Pledge of Allegiance to the Flag of the United States of America,Procedural
15254,2016-04-18,Roll Call,Procedural
15256,2016-04-18,Receipt of petitions and communications from the Public,Procedural
15257,2016-04-18,Reports/Presentations,Procedural
15258,2016-04-18,Report and Inquiries of Council Members,Procedural
15259,2016-04-18,Report of the Town Manager,Procedural
15260,2016-04-18,Report of the Mayor,Procedural
15261,2016-04-18,Proposals for Additional Items to the Agenda,Procedural
15262,2016-04-18,Closed Session,Procedural
15263,2016-04-18,Public Hearings,Procedural
15265,2016-04-18,Regular Business,Procedural
15282,2016-04-18,Meeting Adjournment,Procedural
15283,2016-04-18,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15291,2016-05-09,"Invocation: Reverend Dr. Mark Edwards, Emmanuel Lutheran Church, Vienna",Procedural
15292,2016-05-09,Pledge of Allegiance to the Flag of the United States of America,Procedural
15293,2016-05-09,Roll Call,Procedural
15295,2016-05-09,Receipt of petitions and communications from the Public,Procedural
15296,2016-05-09,Reports/Presentations,Procedural
15297,2016-05-09,Report and Inquiries of Council Members,Procedural
15298,2016-05-09,Report of the Town Manager,Procedural
15299,2016-05-09,Report of the Mayor,Procedural
15300,2016-05-09,Proposals for Additional Items to the Agenda,Procedural
15301,2016-05-09,Closed Session,Procedural
15302,2016-05-09,Public Hearings,Procedural
15304,2016-05-09,Regular Business,Procedural
15317,2016-05-09,Meeting Adjournment,Procedural
15318,2016-05-09,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15347,2016-05-09,Rollcall,Procedural
15488,2016-05-09,"Invocation: Reverend Dr. Mark Edwards, Emmanuel Lutheran Church, Vienna",Procedural
15373,2016-05-23,"Invocation: Renee Stepp, Youth Pastor for Vienna Seventh-Day Adventist Church",Procedural
15374,2016-05-23,Pledge of Allegiance to the Flag of the United States of America,Procedural
15375,2016-05-23,Roll Call,Procedural
15377,2016-05-23,Receipt of petitions and communications from the Public,Procedural
15378,2016-05-23,Reports/Presentations,Procedural
15379,2016-05-23,Report and Inquiries of Council Members,Procedural
15380,2016-05-23,Report of the Town Manager,Procedural
15381,2016-05-23,Report of the Mayor,Procedural
15382,2016-05-23,Proposals for Additional Items to the Agenda,Procedural
15383,2016-05-23,Closed Session,Procedural
15384,2016-05-23,Public Hearings,Procedural
15386,2016-05-23,Regular Business,Procedural
15398,2016-05-23,Meeting Adjournment,Procedural
15399,2016-05-23,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15409,2016-06-06,"Invocation: Reverend Johnny Kurcina, Christ Church Vienna",Procedural
15410,2016-06-06,Pledge of Allegiance to the Flag of the United States of America,Procedural
15411,2016-06-06,Roll Call,Procedural
15413,2016-06-06,Receipt of petitions and communications from the Public,Procedural
15414,2016-06-06,Reports/Presentations,Procedural
15415,2016-06-06,Report and Inquiries of Council Members,Procedural
15416,2016-06-06,Report of the Town Manager,Procedural
15417,2016-06-06,Report of the Mayor,Procedural
15418,2016-06-06,Proposals for Additional Items to the Agenda,Procedural
15419,2016-06-06,Closed Session,Procedural
15420,2016-06-06,Public Hearings,Procedural
15422,2016-06-06,Regular Business,Procedural
15437,2016-06-06,"Consider approval of Vienna Market rezoning and site plan application following the May 23, 2016 public hearing",Procedural
15439,2016-06-06,Meeting Adjournment,Procedural
15440,2016-06-06,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15487,2016-06-06,,Procedural
15489,2016-07-11,"Invocation: Rev. John P. Giunta, Interfaith Minister and Chaplain of the American Legion",Procedural
15490,2016-07-11,Pledge of Allegiance to the Flag of the United States of America,Procedural
15491,2016-07-11,Roll Call,Procedural
15493,2016-07-11,Receipt of petitions and communications from the Public,Procedural
15494,2016-07-11,Reports/Presentations,Procedural
15495,2016-07-11,Report and Inquiries of Council Members,Procedural
15496,2016-07-11,Report of the Town Manager,Procedural
15497,2016-07-11,Report of the Mayor,Procedural
15498,2016-07-11,Proposals for Additional Items to the Agenda,Procedural
15499,2016-07-11,Closed Session,Procedural
15502,2016-07-11,Regular Business,Procedural
15522,2016-07-11,Meeting Adjournment,Procedural
15523,2016-07-11,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15587,2016-08-22,"Invocation: Reverend John Giunta, MA, FRC, SI, and Interfaith Minister",Procedural
15588,2016-08-22,Pledge of Allegiance to the Flag of the United States of America,Procedural
15589,2016-08-22,Roll Call,Procedural
15591,2016-08-22,Receipt of petitions and communications from the Public,Procedural
15592,2016-08-22,Reports/Presentations,Procedural
15593,2016-08-22,Report and Inquiries of Council Members,Procedural
15594,2016-08-22,Report of the Town Manager,Procedural
15595,2016-08-22,Report of the Mayor,Procedural
15596,2016-08-22,Proposals for Additional Items to the Agenda,Procedural
15597,2016-08-22,Closed Session,Procedural
15598,2016-08-22,Public Hearings,Procedural
15600,2016-08-22,Regular Business,Procedural
15603,2016-08-22,"Request Approval to Publish Annual Report of Delinquent Real Estate Properties as of June 30, 2016.",Procedural
15621,2016-08-22,Meeting Adjournment,Procedural
15622,2016-08-22,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15636,2016-09-12,"Invocation: Rev. John Giunta, MA, FRC, SI, Interfaith Minister and Chaplain at American Legion Post 180",Procedural
15637,2016-09-12,Pledge of Allegiance to the Flag of the United States of America,Procedural
15638,2016-09-12,Roll Call,Procedural
15640,2016-09-12,Receipt of petitions and communications from the Public,Procedural
15641,2016-09-12,Reports/Presentations,Procedural
15642,2016-09-12,Report and Inquiries of Council Members,Procedural
15643,2016-09-12,Report of the Town Manager,Procedural
15644,2016-09-12,Report of the Mayor,Procedural
15645,2016-09-12,Proposals for Additional Items to the Agenda,Procedural
15646,2016-09-12,Closed Session,Procedural
15649,2016-09-12,Regular Business,Procedural
15660,2016-09-12,Meeting Adjournment,Procedural
15661,2016-09-12,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15684,2016-09-26,Invocation:  Mrs. Kelly Yazdani and her son Noah Yazdani of the Local Spiritual Assembly of the Baha'is of the Town of Vienna,Procedural
15685,2016-09-26,Pledge of Allegiance to the Flag of the United States of America,Procedural
15686,2016-09-26,Roll Call,Procedural
15688,2016-09-26,Receipt of petitions and communications from the Public,Procedural
15689,2016-09-26,Reports/Presentations,Procedural
15690,2016-09-26,Report and Inquiries of Council Members,Procedural
15691,2016-09-26,Report of the Town Manager,Procedural
15692,2016-09-26,Report of the Mayor,Procedural
15693,2016-09-26,Proposals for Additional Items to the Agenda,Procedural
15694,2016-09-26,Closed Session,Procedural
15697,2016-09-26,Regular Business,Procedural
15703,2016-09-26,Meeting Adjournment,Procedural
15704,2016-09-26,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15722,2016-10-03,"Invocation: Reverend Corky Eddins, Christ Church Vienna",Procedural
15723,2016-10-03,Pledge of Allegiance to the Flag of the United States of America,Procedural
15724,2016-10-03,Roll Call,Procedural
15726,2016-10-03,Receipt of petitions and communications from the Public,Procedural
15727,2016-10-03,Reports/Presentations,Procedural
15728,2016-10-03,Report and Inquiries of Council Members,Procedural
15729,2016-10-03,Report of the Town Manager,Procedural
15730,2016-10-03,Report of the Mayor,Procedural
15731,2016-10-03,Proposals for Additional Items to the Agenda,Procedural
15732,2016-10-03,Closed Session,Procedural
15735,2016-10-03,Regular Business,Procedural
15744,2016-10-03,Meeting Adjournment,Procedural
15745,2016-10-03,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15768,2016-10-03,Report of the Town Attorney,Procedural
15770,2016-10-03,Second Closed Session,Procedural
15771,2016-10-24,"Invocation: Reverend Craig Burns, Vienna Assembly of God",Procedural
15772,2016-10-24,Pledge of Allegiance to the Flag of the United States of America,Procedural
15773,2016-10-24,Roll Call,Procedural
15775,2016-10-24,Receipt of petitions and communications from the Public,Procedural
15776,2016-10-24,Reports/Presentations,Procedural
15777,2016-10-24,Report and Inquiries of Council Members,Procedural
15778,2016-10-24,Report of the Town Manager,Procedural
15779,2016-10-24,Report of the Mayor,Procedural
15780,2016-10-24,Proposals for Additional Items to the Agenda,Procedural
15781,2016-10-24,Closed Session,Procedural
15782,2016-10-24,Public Hearings,Procedural
15784,2016-10-24,Regular Business,Procedural
15796,2016-10-24,Meeting Adjournment,Procedural
15797,2016-10-24,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
15871,2016-10-24,Second Closed Session,Procedural
15799,2016-11-07,Invocation: The Local Spiritual Assembly of the Baha'is.,Procedural
15800,2016-11-07,Pledge of Allegiance to the Flag of the United States of America,Procedural
